Customer ID,Customer Name,Business Name,Phone,Email,Address,Customer Type,Registration Date,Account Status,Credit Status,Total Purchases,Outstanding Balance,Last Purchase,Last Purchase Date
CUST-000276,Aisha Danjuma,Golden Basket Wholesale Stores,8045894128.0,customer276@demo-biscuit.com,"Demo Business District, Area 12",Retailer,2024-02-19,Active,Good,747000.0,0.0,14 Aug 2026,
CUST-000277,Ibrahim Aliyu,Prime Choice Wholesale Stores,8051903747.0,customer277@demo-biscuit.com,"Demo Business District, Area 7",Retailer,2026-01-02,Active,Review,197800.0,0.0,14 Aug 2026,
CUST-000278,Muhammad Musa,Prime Choice Distribution Hub,8060901527.0,customer278@demo-biscuit.com,"Demo Business District, Area 13",Wholesale,2024-01-11,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000279,Ahmed Abdullahi,Unity Wholesale Depot,8030385560.0,customer279@demo-biscuit.com,"Demo Business District, Area 18",Distributor,2026-03-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000280,Aisha Musa,Prime Choice Foods & Beverages,8027187073.0,customer280@demo-biscuit.com,"Demo Business District, Area 14",Distributor,2025-07-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000281,Maryam Bello,Royal Foods Wholesale Stores,8061387040.0,customer281@demo-biscuit.com,"Demo Business District, Area 22",Wholesale,2024-01-08,Active,Good,134000.0,0.0,14 Aug 2026,
CUST-000282,Sani Umar,Victory Wholesale Depot,8042778187.0,customer282@demo-biscuit.com,"Demo Business District, Area 21",Retailer,2026-02-25,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000283,Aliyu Mohammed,Royal Foods Distribution Centre,8016325197.0,customer283@demo-biscuit.com,"Demo Business District, Area 6",Wholesale,2024-12-09,Active,Restricted,119000.0,0.0,14 Aug 2026,
CUST-000284,Usman Garba,Central Market Distribution Hub,8040781314.0,customer284@demo-biscuit.com,"Demo Business District, Area 11",Wholesale,2023-11-25,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000285,Ahmed Sani,Northern Star Wholesale Stores,8085588247.0,customer285@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2024-12-02,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000286,Musa Kabiru,Standard Wholesale Depot,8029243493.0,customer286@demo-biscuit.com,"Demo Business District, Area 4",Wholesale,2024-01-29,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000287,Hadiza Sani,Sunrise Wholesale Stores,8053906471.0,customer287@demo-biscuit.com,"Demo Business District, Area 9",Distributor,2026-06-09,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000288,Mustapha Lawal,Golden Basket Trading Enterprise,8034806604.0,customer288@demo-biscuit.com,"Demo Business District, Area 22",Distributor,2026-04-02,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000289,Zainab Hassan,Central Market Wholesale Depot,8044262006.0,customer289@demo-biscuit.com,"Demo Business District, Area 21",Distributor,2026-05-06,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000290,Aisha Musa,Excellent General Suppliers,8039481722.0,customer290@demo-biscuit.com,"Demo Business District, Area 24",Distributor,2023-12-21,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000291,Yusuf Tanko,Central Market Distribution Centre,8010450163.0,customer291@demo-biscuit.com,"Demo Business District, Area 16",Wholesale,2026-06-19,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000292,Aisha Suleiman,Central Market Distribution Centre,8049265524.0,customer292@demo-biscuit.com,"Demo Business District, Area 1",Retailer,2024-05-21,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000293,Ibrahim Ahmad,Northern Star Wholesale Depot,8014302047.0,customer293@demo-biscuit.com,"Demo Business District, Area 3",Retailer,2024-12-12,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000294,Aliyu Usman,Golden Basket Wholesale Centre,8046774392.0,customer294@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2026-07-12,Active,Good,595800.0,0.0,14 Aug 2026,
CUST-000295,Abubakar Lawal,Sunrise Foods & Beverages,8073613928.0,customer295@demo-biscuit.com,"Demo Business District, Area 15",Wholesale,2026-06-21,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000296,Yusuf Aliyu,Trusted Choice Food Distributors,8025021155.0,customer296@demo-biscuit.com,"Demo Business District, Area 4",Wholesale,2026-06-24,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000297,Hussaini Yusuf,Northern Star Trading Company,8096612589.0,customer297@demo-biscuit.com,"Demo Business District, Area 4",Wholesale,2025-07-27,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000298,Hauwa Sani,Northern Star Trading Enterprise,8072848859.0,customer298@demo-biscuit.com,"Demo Business District, Area 6",Distributor,2026-03-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000299,Maryam Tanko,Central Market Distribution Centre,8042908405.0,customer299@demo-biscuit.com,"Demo Business District, Area 21",Wholesale,2026-04-15,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000300,Sani Tanko,Northern Star Wholesale Centre,8045986210.0,customer300@demo-biscuit.com,"Demo Business District, Area 2",Retailer,2024-10-06,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000301,Fatima Danjuma,Premium Wholesale Depot,8061062348.0,customer301@demo-biscuit.com,"Demo Business District, Area 13",Retailer,2024-05-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000302,Usman Hassan,Premium Food Distributors,8075370164.0,customer302@demo-biscuit.com,"Demo Business District, Area 19",Retailer,2024-11-25,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000303,Bello Tanko,Central Market Food Distributors,8015410789.0,customer303@demo-biscuit.com,"Demo Business District, Area 16",Distributor,2024-03-29,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000304,Safiya Usman,Standard Trading Company,8016175678.0,customer304@demo-biscuit.com,"Demo Business District, Area 20",Distributor,2026-05-16,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000305,Yusuf Musa,Success General Suppliers,8054262574.0,customer305@demo-biscuit.com,"Demo Business District, Area 5",Distributor,2024-10-20,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000306,Abubakar Abubakar,Diamond Trading Company,8012300447.0,customer306@demo-biscuit.com,"Demo Business District, Area 12",Wholesale,2026-03-11,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000307,Fatima Sani,Trusted Choice Distribution Centre,8035245484.0,customer307@demo-biscuit.com,"Demo Business District, Area 24",Distributor,2025-10-09,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000308,Hussaini Sani,Golden Basket Distribution Hub,8055651413.0,customer308@demo-biscuit.com,"Demo Business District, Area 14",Retailer,2024-10-09,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000309,Yusuf Aliyu,Standard General Suppliers,8030189991.0,customer309@demo-biscuit.com,"Demo Business District, Area 22",Distributor,2025-05-19,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000310,Rukayya Lawal,Golden Basket Trading Enterprise,8096861506.0,customer310@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2026-03-21,Active,Review,136800.0,68400.0,14 Aug 2026,
CUST-000311,Aliyu Usman,Northern Star Wholesale Depot,8021957782.0,customer311@demo-biscuit.com,"Demo Business District, Area 24",Retailer,2025-04-20,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000312,Yusuf Danjuma,Premium Distribution Centre,8063264880.0,customer312@demo-biscuit.com,"Demo Business District, Area 10",Retailer,2024-12-27,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000313,Aisha Danjuma,Excellent Wholesale Depot,8027881786.0,customer313@demo-biscuit.com,"Demo Business District, Area 16",Retailer,2025-08-04,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000314,Abubakar Mohammed,Victory Foods & Beverages,8031367525.0,customer314@demo-biscuit.com,"Demo Business District, Area 7",Retailer,2025-02-26,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000315,Aliyu Bello,Royal Foods Trading Enterprise,8020274068.0,customer315@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2024-01-21,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000316,Abdullahi Kabiru,Prime Choice Wholesale Stores,8055273198.0,customer316@demo-biscuit.com,"Demo Business District, Area 21",Retailer,2026-01-21,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000317,Hussaini Mohammed,Premium Wholesale Depot,8036317617.0,customer317@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2026-01-11,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000318,Hauwa Mohammed,Prime Choice Wholesale Centre,8069557691.0,customer318@demo-biscuit.com,"Demo Business District, Area 19",Retailer,2026-07-03,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000319,Aisha Shehu,Success Distribution Hub,8022059667.0,customer319@demo-biscuit.com,"Demo Business District, Area 9",Wholesale,2024-01-20,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000320,Musa Yusuf,Central Market General Suppliers,8092492621.0,customer320@demo-biscuit.com,"Demo Business District, Area 24",Retailer,2024-11-27,Inactive,Restricted,0.0,0.0,14 Aug 2026,
CUST-000321,Hussaini Tanko,Sunrise Wholesale Depot,8014265954.0,customer321@demo-biscuit.com,"Demo Business District, Area 12",Distributor,2025-08-16,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000322,Maryam Usman,Standard Wholesale Stores,8095142092.0,customer322@demo-biscuit.com,"Demo Business District, Area 24",Distributor,2024-12-21,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000323,Mustapha Umar,Trusted Choice Wholesale Stores,8089488509.0,customer323@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2025-08-26,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000324,Hadiza Bello,Royal Foods Wholesale Depot,8043306363.0,customer324@demo-biscuit.com,"Demo Business District, Area 13",Wholesale,2024-04-19,Inactive,Review,0.0,0.0,14 Aug 2026,
CUST-000325,Yusuf Aliyu,Evergreen Trading Company,8016803677.0,customer325@demo-biscuit.com,"Demo Business District, Area 14",Retailer,2025-08-30,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000326,Yusuf Shehu,Premium Food Distributors,8080880763.0,customer326@demo-biscuit.com,"Demo Business District, Area 4",Distributor,2024-08-20,Inactive,Restricted,0.0,0.0,14 Aug 2026,
CUST-000327,Rukayya Bello,Golden Basket Wholesale Centre,8074183615.0,customer327@demo-biscuit.com,"Demo Business District, Area 3",Distributor,2024-05-11,Active,Good,238300.0,0.0,14 Aug 2026,
CUST-000328,Muhammad Usman,Evergreen Distribution Hub,8053742672.0,customer328@demo-biscuit.com,"Demo Business District, Area 25",Distributor,2026-03-11,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000329,Hauwa Yusuf,Northern Star Distribution Centre,8085456712.0,customer329@demo-biscuit.com,"Demo Business District, Area 1",Wholesale,2025-08-31,Active,Good,176300.0,176300.0,14 Aug 2026,
CUST-000330,Aisha Garba,Central Market Foods & Beverages,8075187846.0,customer330@demo-biscuit.com,"Demo Business District, Area 3",Retailer,2024-11-23,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000331,Aliyu Lawal,Standard Wholesale Stores,8058313251.0,customer331@demo-biscuit.com,"Demo Business District, Area 8",Wholesale,2024-06-22,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000332,Hussaini Yusuf,Success Wholesale Centre,8094346868.0,customer332@demo-biscuit.com,"Demo Business District, Area 6",Wholesale,2026-04-19,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000333,Khadija Garba,Northern Star Wholesale Depot,8030858528.0,customer333@demo-biscuit.com,"Demo Business District, Area 1",Distributor,2025-09-29,Active,Good,263400.0,0.0,14 Aug 2026,
CUST-000334,Abdullahi Danjuma,Excellent Trading Company,8026333044.0,customer334@demo-biscuit.com,"Demo Business District, Area 5",Retailer,2025-08-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000335,Aisha Suleiman,Premium Trading Company,8077449928.0,customer335@demo-biscuit.com,"Demo Business District, Area 13",Retailer,2024-06-05,Active,Good,614400.0,614400.0,14 Aug 2026,
CUST-000336,Usman Aliyu,Diamond Trading Enterprise,8044781007.0,customer336@demo-biscuit.com,"Demo Business District, Area 3",Retailer,2024-09-28,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000337,Umar Kabiru,Sunrise Distribution Centre,8072569035.0,customer337@demo-biscuit.com,"Demo Business District, Area 9",Retailer,2025-02-03,Inactive,Restricted,0.0,0.0,14 Aug 2026,
CUST-000338,Ibrahim Kabiru,Diamond Distribution Centre,8057877186.0,customer338@demo-biscuit.com,"Demo Business District, Area 9",Distributor,2025-05-19,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000339,Zainab Aliyu,Success Wholesale Depot,8021029498.0,customer339@demo-biscuit.com,"Demo Business District, Area 19",Retailer,2025-07-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000340,Abdullahi Ahmad,Prime Choice General Suppliers,8036756457.0,customer340@demo-biscuit.com,"Demo Business District, Area 18",Wholesale,2026-03-19,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000341,Aliyu Yusuf,Central Market Trading Company,8046428723.0,customer341@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2024-07-09,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000342,Fatima Danjuma,Evergreen Trading Enterprise,8018563658.0,customer342@demo-biscuit.com,"Demo Business District, Area 12",Retailer,2024-05-29,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000343,Yusuf Ahmad,Evergreen Distribution Centre,8076396954.0,customer343@demo-biscuit.com,"Demo Business District, Area 2",Wholesale,2025-05-21,Inactive,Restricted,126900.0,0.0,14 Aug 2026,
CUST-000344,Yusuf Hassan,Victory Trading Enterprise,8033308394.0,customer344@demo-biscuit.com,"Demo Business District, Area 16",Retailer,2023-12-24,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000345,Ahmed Abubakar,Golden Basket Foods & Beverages,8079718175.0,customer345@demo-biscuit.com,"Demo Business District, Area 23",Wholesale,2024-10-13,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000346,Mustapha Abubakar,Northern Star General Suppliers,8074279667.0,customer346@demo-biscuit.com,"Demo Business District, Area 2",Retailer,2025-07-04,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000347,Hussaini Hassan,Northern Star Wholesale Stores,8010368386.0,customer347@demo-biscuit.com,"Demo Business District, Area 16",Wholesale,2025-11-22,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000348,Maryam Ibrahim,Royal Foods Distribution Centre,8077096708.0,customer348@demo-biscuit.com,"Demo Business District, Area 2",Wholesale,2024-05-29,Inactive,Good,297900.0,148950.0,14 Aug 2026,
CUST-000349,Rukayya Shehu,Diamond Foods & Beverages,8099053028.0,customer349@demo-biscuit.com,"Demo Business District, Area 14",Retailer,2024-12-29,Active,Good,207900.0,0.0,14 Aug 2026,
CUST-000350,Abdullahi Tanko,Unity Wholesale Stores,8044162257.0,customer350@demo-biscuit.com,"Demo Business District, Area 22",Distributor,2026-01-16,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000351,Hassan Abdullahi,Success Wholesale Depot,8040384249.0,customer351@demo-biscuit.com,"Demo Business District, Area 12",Distributor,2024-10-13,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000352,Rukayya Garba,Sunrise General Suppliers,8070483959.0,customer352@demo-biscuit.com,"Demo Business District, Area 22",Wholesale,2024-05-20,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000353,Usman Danjuma,Golden Basket Trading Company,8099961685.0,customer353@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2025-10-05,Active,Review,635700.0,0.0,14 Aug 2026,
CUST-000354,Hadiza Shehu,Prime Choice Distribution Hub,8075722160.0,customer354@demo-biscuit.com,"Demo Business District, Area 20",Retailer,2026-05-16,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000355,Bello Yusuf,Standard Food Distributors,8023342709.0,customer355@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2024-01-13,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000356,Abdullahi Ahmad,Evergreen Food Distributors,8099522440.0,customer356@demo-biscuit.com,"Demo Business District, Area 5",Wholesale,2024-06-19,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000357,Sani Umar,Success Foods & Beverages,8052209465.0,customer357@demo-biscuit.com,"Demo Business District, Area 9",Distributor,2025-12-01,Active,Good,225000.0,0.0,14 Aug 2026,
CUST-000358,Ahmed Usman,Royal Foods Trading Enterprise,8050466258.0,customer358@demo-biscuit.com,"Demo Business District, Area 21",Wholesale,2026-03-25,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000359,Abdullahi Mohammed,Golden Basket Trading Enterprise,8055820293.0,customer359@demo-biscuit.com,"Demo Business District, Area 7",Distributor,2024-03-16,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000360,Ahmed Mohammed,Unity Distribution Hub,8073877196.0,customer360@demo-biscuit.com,"Demo Business District, Area 10",Retailer,2024-04-24,Inactive,Good,684600.0,0.0,14 Aug 2026,
CUST-000361,Abubakar Bello,Golden Basket Distribution Hub,8077836785.0,customer361@demo-biscuit.com,"Demo Business District, Area 10",Retailer,2024-11-20,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000362,Bello Mohammed,Northern Star Foods & Beverages,8087973222.0,customer362@demo-biscuit.com,"Demo Business District, Area 2",Distributor,2024-05-31,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000363,Maryam Abdullahi,Victory Wholesale Stores,8015989318.0,customer363@demo-biscuit.com,"Demo Business District, Area 25",Distributor,2025-01-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000364,Abdullahi Yusuf,Royal Foods Wholesale Stores,8051619483.0,customer364@demo-biscuit.com,"Demo Business District, Area 4",Retailer,2023-11-27,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000365,Hassan Bello,Evergreen General Suppliers,8095925850.0,customer365@demo-biscuit.com,"Demo Business District, Area 8",Wholesale,2025-06-12,Active,Review,153300.0,0.0,14 Aug 2026,
CUST-000366,Abubakar Garba,Excellent Wholesale Stores,8022106945.0,customer366@demo-biscuit.com,"Demo Business District, Area 16",Retailer,2024-03-07,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000367,Abubakar Hassan,Success Trading Enterprise,8065453560.0,customer367@demo-biscuit.com,"Demo Business District, Area 12",Retailer,2025-10-03,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000368,Fatima Bello,Evergreen Trading Company,8061516004.0,customer368@demo-biscuit.com,"Demo Business District, Area 25",Wholesale,2026-04-08,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000369,Maryam Sani,Prime Choice Wholesale Depot,8021511905.0,customer369@demo-biscuit.com,"Demo Business District, Area 8",Wholesale,2025-12-10,Active,Good,120500.0,0.0,14 Aug 2026,
CUST-000370,Musa Hassan,Trusted Choice Foods & Beverages,8087451889.0,customer370@demo-biscuit.com,"Demo Business District, Area 25",Retailer,2024-11-06,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000371,Zainab Bello,Sunrise Foods & Beverages,8083960426.0,customer371@demo-biscuit.com,"Demo Business District, Area 13",Distributor,2024-10-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000372,Usman Tanko,Evergreen Wholesale Stores,8094676436.0,customer372@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2025-03-05,Active,Good,164300.0,0.0,14 Aug 2026,
CUST-000373,Muhammad Abdullahi,Standard Food Distributors,8085903710.0,customer373@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2024-03-13,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000374,Musa Ibrahim,Standard General Suppliers,8019508019.0,customer374@demo-biscuit.com,"Demo Business District, Area 24",Wholesale,2023-12-09,Active,Restricted,38800.0,0.0,14 Aug 2026,
CUST-000375,Yusuf Ibrahim,Success Food Distributors,8064278327.0,customer375@demo-biscuit.com,"Demo Business District, Area 18",Retailer,2024-03-26,Active,Review,401000.0,0.0,14 Aug 2026,
CUST-000376,Rukayya Garba,Standard Wholesale Stores,8051432810.0,customer376@demo-biscuit.com,"Demo Business District, Area 6",Wholesale,2026-06-21,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000377,Asma'u Tanko,Central Market Trading Enterprise,8027420729.0,customer377@demo-biscuit.com,"Demo Business District, Area 17",Retailer,2025-07-23,Active,Review,738300.0,0.0,14 Aug 2026,
CUST-000378,Aliyu Danjuma,Unity Trading Company,8045220092.0,customer378@demo-biscuit.com,"Demo Business District, Area 17",Distributor,2024-12-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000379,Usman Mohammed,Premium General Suppliers,8082395560.0,customer379@demo-biscuit.com,"Demo Business District, Area 21",Distributor,2023-12-03,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000380,Umar Garba,Central Market Food Distributors,8033393764.0,customer380@demo-biscuit.com,"Demo Business District, Area 19",Distributor,2025-09-15,Active,Good,532000.0,0.0,14 Aug 2026,
CUST-000381,Yusuf Musa,Central Market Distribution Centre,8076481660.0,customer381@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2024-03-17,Active,Review,0.0,0.0,14 Aug 2026,
CUST-000382,Khadija Umar,Northern Star Trading Company,8062079830.0,customer382@demo-biscuit.com,"Demo Business District, Area 6",Wholesale,2025-03-01,Active,Good,333600.0,333600.0,14 Aug 2026,
CUST-000383,Hadiza Musa,Evergreen Foods & Beverages,8080790334.0,customer383@demo-biscuit.com,"Demo Business District, Area 14",Distributor,2025-05-14,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000384,Ibrahim Usman,Trusted Choice General Suppliers,8051492684.0,customer384@demo-biscuit.com,"Demo Business District, Area 19",Retailer,2026-01-07,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000385,Abubakar Ahmad,Excellent Food Distributors,8052105060.0,customer385@demo-biscuit.com,"Demo Business District, Area 10",Wholesale,2025-03-19,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000386,Hadiza Ibrahim,Unity Trading Company,8030441507.0,customer386@demo-biscuit.com,"Demo Business District, Area 5",Retailer,2023-11-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000387,Usman Ibrahim,Victory Distribution Centre,8082195958.0,customer387@demo-biscuit.com,"Demo Business District, Area 18",Retailer,2025-01-21,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000388,Ibrahim Abdullahi,Excellent Wholesale Stores,8052881022.0,customer388@demo-biscuit.com,"Demo Business District, Area 19",Wholesale,2025-10-30,Inactive,Restricted,0.0,0.0,14 Aug 2026,
CUST-000389,Yusuf Usman,Central Market Distribution Centre,8029891782.0,customer389@demo-biscuit.com,"Demo Business District, Area 11",Wholesale,2025-02-13,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000390,Abdullahi Yusuf,Standard Food Distributors,8073455530.0,customer390@demo-biscuit.com,"Demo Business District, Area 13",Wholesale,2024-09-13,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000391,Usman Hassan,Premium Trading Enterprise,8080023527.0,customer391@demo-biscuit.com,"Demo Business District, Area 23",Distributor,2026-04-23,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000392,Hauwa Abdullahi,Evergreen Food Distributors,8076112087.0,customer392@demo-biscuit.com,"Demo Business District, Area 4",Wholesale,2026-04-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000393,Hauwa Garba,Golden Basket Wholesale Depot,8040194967.0,customer393@demo-biscuit.com,"Demo Business District, Area 7",Distributor,2025-07-04,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000394,Umar Danjuma,Golden Basket Wholesale Centre,8069321134.0,customer394@demo-biscuit.com,"Demo Business District, Area 9",Distributor,2025-08-21,Inactive,Good,0.0,0.0,14 Aug 2026,
CUST-000395,Mustapha Musa,Golden Basket Distribution Centre,8084255860.0,customer395@demo-biscuit.com,"Demo Business District, Area 7",Wholesale,2025-01-02,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000396,Hussaini Mohammed,Central Market Wholesale Stores,8060940765.0,customer396@demo-biscuit.com,"Demo Business District, Area 10",Retailer,2024-04-20,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000397,Maryam Garba,Golden Basket Distribution Centre,8043260837.0,customer397@demo-biscuit.com,"Demo Business District, Area 18",Retailer,2026-01-03,Active,Review,53900.0,0.0,14 Aug 2026,
CUST-000398,Usman Abdullahi,Standard Distribution Hub,8014601482.0,customer398@demo-biscuit.com,"Demo Business District, Area 2",Wholesale,2024-08-12,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000399,Hauwa Abubakar,Excellent Trading Enterprise,8017311569.0,customer399@demo-biscuit.com,"Demo Business District, Area 23",Distributor,2025-09-17,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000400,Muhammad Mohammed,Diamond Trading Company,8089293590.0,customer400@demo-biscuit.com,"Demo Business District, Area 23",Retailer,2026-02-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000401,Muhammad Musa,Unity Trading Enterprise,8083125077.0,customer401@demo-biscuit.com,"Demo Business District, Area 10",Retailer,2024-08-22,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000402,Safiya Mohammed,Success Wholesale Depot,8065020714.0,customer402@demo-biscuit.com,"Demo Business District, Area 3",Retailer,2025-01-17,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000403,Umar Ibrahim,Central Market Wholesale Centre,8011145203.0,customer403@demo-biscuit.com,"Demo Business District, Area 8",Distributor,2025-02-25,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000404,Abdullahi Usman,Royal Foods Wholesale Stores,8020794977.0,customer404@demo-biscuit.com,"Demo Business District, Area 7",Wholesale,2025-09-24,Active,Review,160500.0,160500.0,14 Aug 2026,
CUST-000405,Abubakar Yusuf,Standard Trading Enterprise,8091406582.0,customer405@demo-biscuit.com,"Demo Business District, Area 8",Wholesale,2026-02-22,Active,Restricted,0.0,0.0,14 Aug 2026,
CUST-000406,Aliyu Abdullahi,Royal Foods Wholesale Centre,8062810346.0,customer406@demo-biscuit.com,"Demo Business District, Area 8",Retailer,2025-12-28,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000407,Umar Abubakar,Excellent Distribution Centre,8097995762.0,customer407@demo-biscuit.com,"Demo Business District, Area 21",Distributor,2026-02-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000408,Sani Ibrahim,Victory Foods & Beverages,8094797213.0,customer408@demo-biscuit.com,"Demo Business District, Area 15",Retailer,2025-01-28,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000409,Ahmed Garba,Prime Choice Wholesale Depot,8069245122.0,customer409@demo-biscuit.com,"Demo Business District, Area 17",Distributor,2024-08-12,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000410,Umar Garba,Northern Star Wholesale Depot,8045229406.0,customer410@demo-biscuit.com,"Demo Business District, Area 1",Wholesale,2024-08-26,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000411,Hassan Musa,Standard Distribution Centre,8095472520.0,customer411@demo-biscuit.com,"Demo Business District, Area 16",Distributor,2025-10-01,Active,Good,76100.0,38050.0,14 Aug 2026,
CUST-000412,Sani Tanko,Diamond Foods & Beverages,8011774856.0,customer412@demo-biscuit.com,"Demo Business District, Area 4",Wholesale,2025-02-18,Active,Good,0.0,0.0,14 Aug 2026,
CUST-000413,Musa Lawal,Sunrise Wholesale Depot,8022454687.0,customer413@demo-biscuit.com,"Demo Business District, Area 9",Retailer,2025-10-22,Inactive,Good,0.0,0.0,14 Aug 2026,
